ID,URL,Name,Price,Category,Sizes,Colors,Availability,Description,Images,Features,Sense of Fitting Rating,,Material Quality Rating,Comfort Rating,Average Rating,Review Count
JN3069,https://shop.adidas.jp/products/JN3069,レアル・マドリード UBP ダブルニット トラックトップ,12100 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL",White / Light Solid Grey,In Stock,真のサポーターに。このアディダス レアル・マドリード トラックトップは、クラブカラーとエンブレムを誇り高くあしらったデザイン。チームに声援を送るときも、街に出かけるときも、一日中快適な着心地をもたらす、ダブルニット生地を使用。過去を振り返る、クリーンでクラシックなトラックトップ。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4e129001077a4f9eafcdd520c92a2884_9366/UBP_JN3069_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/8a97b4a684c543d383825605264f9609_9366/UBP_JN3069_23_hover_model.jpg","トラック ジャケット,レギュラーフィット,コットン,ジップクロージャー付きのスタンドカラー,綿95% / ポリウレタン5%,フロントポケット,レアル・マドリードのエンブレム",N/A,N/A,N/A,N/A,N/A,N/A
JY2736,https://shop.adidas.jp/products/JY2736,プレミアム・トラック トップ,23100 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Black,レッド,ブラック",In Stock,スリムフィットのadidasトラックトップは、ボディをすっきりと見せるモダンなデザイン。 襟はハイカットのまま立てることも、折り返して内側の3ストライプを見せることもできる。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/dfd1176939b441a9a9d9f6c3657e42cf_9366/JY2736_HM1.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/61733b83af934f8db3e749b7530bd1f6_9366/JY2736_HM3_hover.jpg","ジャージ トップス,スリムフィット,コットン,ポリエステル98％（リサイクル）、エラスタン2,フルジップ",N/A,N/A,N/A,N/A,N/A,N/A
JL8049,https://shop.adidas.jp/products/JL8049,アーセナル × NTS UBP ダブルニット トラックトップ,14300 JPY,ウェア・服,"XS,S,M,L,XL,2XL,3XL,4XL,5XL,6XL","Black,ブラック",In Stock,NTSラジオとのコラボレーションから生まれたガナーズ トラックトップを着て、自らのサポーター魂を発信しよう。このトラックトップは、音楽と美しきゲーム、サッカーとのつながりをセレブレートするコレクションのアイテム。2010年代のサッカースタイルと当時のロンドンに浸透していたラップやレイブのカルチャーをミックスし、アーセナルのサウンドを再現したデザイン。フロントにチームエンブレム、背面にNTSロゴをあしらい、視線を集めるルックスに仕上げている。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b4f6dddbf0b8478c87c89de4792d647e_9366/NTS_UBP_JL8049_HM1.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/04a13261d9a749e39eaa56a0ca94e481_9366/NTS_UBP_JL8049_HM3_hover.jpg","トラック ジャケット,レギュラーフィット,コットン,フルジップ / リブ仕上げの襟,綿66% / ポリエステル34%,フロントポケット,伸縮性のあるカフ,裾を絞れるバンジーコード付き,アーセナルの刺しゅうエンブレム",N/A,N/A,N/A,N/A,N/A,N/A
IP0418,https://shop.adidas.jp/products/IP0418,アディカラー クラシック トラックトップ（ジャージ）,13200 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Night Indigo,ブラック,ブラック,グレー,グリーン,ブルー,ホワイト,ブルー",In Stock,"歴史が正しい方向に向かうこともある。アディダスのアーカイブモデルを復刻したこのシグネチャートラックトップは、タイムレスなルックスが魅力。トレフォイルロゴの刺しゅうでひねりを効かせ、とびきりソフトなコットン混紡素材を使用した、デイリーウェアにぴったりの一着。スリムフィットのフルジップの作りが、どんなコーディネートもスタイリッシュにまとめてくれる。おすすめのポイントは、かっちりとした雰囲気を演出するスタンドカラー。 

リサイクル素材と再生可能素材をブレンドした生地を70%以上使用したウェア。","https://assets.adidas.com/images/w_600,f_auto,q_auto/51ef14ed0db644589d08dd8a3a3c3369_9366/IP0418_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/ce66b8950f8e47a88e75ca7e53b92488_9366/IP0418_23_hover_model.jpg","ジャージ トップス,スリムフィット,コットン,フルジップ / リブ仕上げのスタンドカラー,ポリエステル100％（トリコット）,綿52% / リサイクルポリエステル48%（ピケ）,サイドにジップポケット,リブ仕上げの裾と袖口",N/A,N/A,N/A,N/A,N/A,N/A
JY2738,https://shop.adidas.jp/products/JY2738,プレミアム・トラック トップ,23100 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Shadow Red,ブラック,レッド",In Stock,スリムフィットのadidasトラックトップは、ボディをすっきりと見せるモダンなデザイン。 襟はハイカットのまま立てることも、折り返して内側の3ストライプを見せることもできる。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/25ea3092d0ff4d869aa4797c94a565f3_9366/JY2738_HM1.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/bdc79bcc7d8b4c769f1a01f9628cec89_9366/JY2738_HM3_hover.jpg","ジャージ トップス,スリムフィット,コットン,ポリエステル98％（リサイクル）、エラスタン2,フルジップ",N/A,N/A,N/A,N/A,N/A,N/A
JM8213,https://shop.adidas.jp/products/JM8213,ウェールズ・ボナー ピケ トラックトップ,42900 JPY,ウェア・服,"XS,S,M,L,XL,2XL,3XL,4XL,5XL,6XL","Night Navy,ブルー,ブラック",In Stock,"アディダスとウェールズ・ボナーのコラボレーションによる2025年春夏コレクションは、洗練された感性とクラフトマンシップにより、クラシックなスポーツスタイルをトレンド感のあるデザインに昇華。海辺の街で感じられる活気あるソウルフルな躍動感を表現するため、シルエットや素材、色に海を想起させるデザインを取り入れている。

これは、シックなブラックを纏った、adidas by Wales Bonnerのピケ トラックジャケット。  裏地には、明るいブルーのサテンテープがあしらわれている。刺しゅうロゴがさりげないアクセントに。","https://assets.adidas.com/images/w_600,f_auto,q_auto/eca875d2c1764503b03ad59a9c31cadb_9366/JM8213_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/4c7aafdc02b840c7a59cf10cc3dd817a_9366/JM8213_23_hover_model.jpg","ジャージ トップス,ルーズフィット,その他,ダブルフルジップ / スタンドカラー,ポリエステル96% / ポリウレタン4%,サイドポケット",N/A,N/A,N/A,N/A,N/A,N/A
JY2023,https://shop.adidas.jp/products/JY2023,アディダス x ジェレミー・スコット AOP トラックトップ,15400 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Multicolor,ブラック,マルチ",In Stock,ジェレミー・スコットとコラボレーションにより、90年代のアート、スポーツ、ダンスミュージック、クラブカルチャーにインスパイアされたコレクションが誕生。当時のエネルギッシュなバイブスがみなぎるプリントを全体にあしらったトラックトップ。素材はソフトなトリコット。動きやすさを追求したルーズフィット仕立て。胸元のさりげないトレフォイルロゴがブランドへの愛をアピールしている。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/25c333a643db400491396c50bfab4c44_9366/x_AOP_JY2023_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/030492b26b5144d3af88c9545701b0ca_9366/x_AOP_JY2023_23_hover_model.jpg","トラック ジャケット,ルーズフィット,その他,ジップクロージャー,リサイクルポリエステル100%",N/A,N/A,N/A,N/A,N/A,N/A
JD5269,https://shop.adidas.jp/products/JD5269,トラックジャケット（ジェンダーニュートラル）,13200 JPY,ウェア・服,"J/3XS,J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Wonder White / Energy Ink,ブルー,ブラック,グリーン,ベージュ,ブラウン,ブルー,ホワイト,ホワイト",In Stock,"真のクラシックアイテムであるこのアディダス トラックジャケットを身に纏おう。立ち襟、フルジップ、トリコット素材の、アイコニックなトラックスーツらしいスタイル。クラシックなフィット感の快適さを考えた設計。袖にスリーストライプスを、胸にトレフォイルをそれぞれ配したスポーティーなデザイン。仕立てには、様々なサイズ、ジェンダー、体型を考慮したオールジェンダー設計を可能にするシステム、UNITEFITを採用している。

プラスチックゴミ ゼロを目指すアディダスの取り組みの一つをカタチにした、リサイクル素材を70%以上使用したアイテム。","https://assets.adidas.com/images/w_600,f_auto,q_auto/06ad56f716cf4583aa8812a5110bfcc8_9366/JD5269_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/6d368bc40c4b4b68bd38cde6f985ef30_9366/JD5269_23_hover_model.jpg","トラック ジャケット,ルーズフィット,その他,レギュラーフィット,ダブルフルジップの前開き / スタンドカラー,ポリエステル100％（トリコット）,両サイドにジップポケット,リブ仕上げの袖口と裾",N/A,N/A,N/A,N/A,N/A,N/A
JD5266,https://shop.adidas.jp/products/JD5266,トラックジャケット（ジェンダーニュートラル）,13200 JPY,ウェア・服,"J/3XS,J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Bliss / Collegiate Green,ブルー,ブラック,グリーン,ブラウン,ブルー,ホワイト,ベージュ,ホワイト",In Stock,"真のクラシックアイテムであるこのアディダス トラックジャケットを身に纏おう。立ち襟、フルジップ、トリコット素材の、アイコニックなトラックスーツらしいスタイル。クラシックなフィット感の快適さを考えた設計。袖にスリーストライプスを、胸にトレフォイルをそれぞれ配したスポーティーなデザイン。仕立てには、様々なサイズ、ジェンダー、体型を考慮したオールジェンダー設計を可能にするシステム、UNITEFITを採用している。

プラスチックゴミ ゼロを目指すアディダスの取り組みの一つをカタチにした、リサイクル素材を70%以上使用したアイテム。","https://assets.adidas.com/images/w_600,f_auto,q_auto/366e499807504d2b9635eaedfb3d01c1_9366/JD5266_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/b9aef7e27323476292db351974ef9ec4_9366/JD5266_23_hover_model.jpg","トラック ジャケット,ルーズフィット,その他,レギュラーフィット,ダブルフルジップの前開き / スタンドカラー,ポリエステル100％（トリコット）,両サイドにジップポケット,リブ仕上げの袖口と裾",N/A,N/A,N/A,N/A,N/A,N/A
GK9651,https://shop.adidas.jp/products/GK9651,PRIMEGREEN エッセンシャルズ 3ストライプス トラックスーツ / Primegreen Essentials 3-Stripes Track Suit,7689 JPY,ウェア・服,"J/2XS,XS,S,M,L,O (XL),XO (2XL),2XO (3XL),3XO (4XL),4XO (5XL),5XO (6XL),6XO (7XL)","Black / White,ブルー",In Stock,"伝統の名作でスタイルアップ！3ストライプスと立ち襟が特徴のこのアディダストラックスーツは、ビンテージのスポーツウェアやヒップホップスタイルが出てきたころの趣きを感じさせる。リサイクルポリエステルから生まれたトリコットは、様々なアクティビティに十分対応できる丈夫で快適な生地。 

この製品は、高性能リサイクル素材シリーズの一つであるPRIMEGREENを採用している。","https://assets.adidas.com/images/w_600,f_auto,q_auto/410f54cb252c4ccdb563ac56005cf018_9366/PRIMEGREEN_3_-_Primegreen_Essentials_3-Stripes_Track_Suit_GK9651_01_laydown.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/6a8725634ba646339406ac56005cfdfb_9366/PRIMEGREEN_3_-_Primegreen_Essentials_3-Stripes_Track_Suit_GK9651_03_laydown_hover.jpg","上下セット,レギュラーフィット,ジャケット：フルジップ / 立ち襟,リサイクルポリエステル100％（トリコット）,ジャケットとパンツ：両サイドにポケット,PRIMEGREEN",N/A,N/A,N/A,N/A,N/A,N/A
JP1116,https://shop.adidas.jp/products/JP1116,アディカラー チームガイスト トラックトップ（ジャージ）,12100 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","White / Black,ブラック,グレー,ホワイト,ホワイト,ホワイト",In Stock,このアディダスのシグネチャートラックジャケットは、みんなの視線を集めること間違いなし。素材に滑らかなウーブンファブリックを使用し、快適なフィット感に仕上げたデイリーウェアにぴったりの一着。大胆な切り替えとスリーストライプスがアクセント。お気に入りのジーンズとスニーカーを合わせれば、スポーティーでカジュアルなコーディネートの出来上がり。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/955e0948236549d1963c03089e714188_9366/JP1116_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/9ca08dcf290743b9b35587f6798d24c0_9366/JP1116_23_hover_model.jpg","ジャージ トップス,レギュラーフィット,その他,フルジップ / スタンドカラー,ポリエステル100%,両サイドにポケット,伸縮性のある袖口と裾",N/A,N/A,N/A,N/A,N/A,N/A
HI5401,https://shop.adidas.jp/products/HI5401,スリム ジップ トラックスーツ,9350 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL",Black,In Stock,トレーニングがルーティンとして定着してきた人に。トレーニング内容に意見はないけれど、それをこなすのにどんなウェアがふさわしいかについては、アディダスとしてひと言アドバイスしたい。このトラックスーツでパワフルにいこう。全ての部分が、快適さを考えて設計されている。身体がアツくなってきても、AEROREADYが汗を吸い取りドライな着心地を保つ。また、急いでいるときに便利な、シューズを履いたままパンツを脱げるアンクルジップも装備。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2c0bed92b1174078b959ae5300eb0c29_9366/HI5401_01_laydown.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/5c4d1deabda5493bbba2ae5300eb14a4_9366/HI5401_03_laydown_hover_hover.jpg","上下セット,スリムフィット,その他,トップス ：フルジップ / スタンドカラー,リサイクルポリエステル100%（ダブルニット）,吸湿性を発揮するAEROREADY,トップス ：両サイドにポケット,トップス ：リブ仕上げの袖口と裾,パンツ：ドローコード付きの伸縮性ウエスト,パンツ：両サイドにポケット,パンツ：アンクルジップ / テーパードレッグ",N/A,N/A,N/A,N/A,N/A,N/A
